@relation bookkeeper_Train_R4-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
9,1,3,1,0,0,0,0,268,2,9,0,true
9,2,2,0,0,1,2,0,205,2,6,0,false
6,4,0,0,0,4,2,2,196,1,2,1,true
6,2,0,0,0,1,2,2,0,1,1,1,true
31,17,1,10,0,1,0,2,412,2,5,3,false
6,2,0,0,0,2,0,1,412,2,16,0,false
8,2,2,0,0,1,0,3,4,3,7,1,false
7,2,2,0,0,1,0,0,412,2,16,0,false
3,1,0,0,0,1,0,0,196,1,2,0,true
3,1,0,0,0,0,0,0,441,2,8,0,false
11,2,0,0,0,1,0,2,4,2,14,0,false
10,2,2,0,0,1,0,1,196,3,18,1,true
9,2,3,0,0,0,2,0,196,1,3,1,true
3,1,0,0,0,1,0,3,412,2,16,1,false
12,1,3,1,0,1,4,0,384,2,15,0,false
8,2,1,0,0,1,0,1,196,1,5,0,true
7,2,1,0,0,2,2,0,18,2,3,1,false
3,1,0,0,0,1,0,0,56,1,2,0,true
52,12,6,2,0,2,2,10,4,2,6,18,false
13,2,7,2,0,2,3,5,412,2,12,0,false
3,1,0,0,0,1,7,0,216,2,15,0,false
3,1,0,0,0,1,0,1,196,1,2,1,true
3,1,0,0,0,1,0,1,408,3,13,0,false
26,5,5,1,1,3,1,0,216,2,8,3,false
15,3,2,0,1,2,0,1,384,2,15,0,false
3,1,0,0,0,1,0,1,4,2,14,1,false
8,2,0,0,0,2,0,0,4,2,14,0,false
3,1,0,0,0,1,1,0,196,1,2,0,true
13,1,0,0,0,0,1,0,484,3,22,2,false
3,1,0,0,0,1,0,2,196,1,2,1,true
22,2,1,0,0,1,0,2,412,1,11,0,false
3,1,0,0,0,1,2,1,4,2,14,0,false
41,8,9,4,1,4,4,6,216,2,8,4,false
3,1,0,0,0,1,1,0,18,2,3,0,false
5,1,2,0,0,1,0,2,196,1,2,1,true
3,1,0,0,0,1,1,0,125,1,2,0,true
15,4,5,1,0,2,0,1,0,1,1,4,true
4,1,0,0,0,0,0,7,144,1,2,0,false
3,1,0,0,0,1,1,0,225,2,9,0,true
23,5,5,1,0,1,3,2,412,2,11,1,false
3,1,0,0,0,1,0,1,196,1,2,0,true
